SubjectID,researchdate,BrandID,CategoryDelivery,daily_ots,score,threshold,reason,Brand
1585271561336717022,2025-09-24,206804,Крупная техника,275245.692,275245.692,252287.05182000002,Exceeds 99.0th percentile for this day (n=10),haier
1585271561336717022,2025-09-24,207286,Крупная техника,47868.816,47868.816,47840.35462,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",hisense
5917738752920382337,2025-09-24,207447,Смартфоны,27566.732,27566.732,26198.288880000007,Exceeds 99.0th percentile for this day (n=23),honor
4980991965168188033,2025-09-24,207543,Смарт-часы и браслеты,27954.812,27954.812,26391.915139999994,Exceeds 99.0th percentile for this day (n=8),huawei
7277824762114536064,2025-09-24,207543,Смартфоны,19180.506,19180.506,18721.896800000002,Exceeds 99.0th percentile for this day (n=21),huawei
2099229222352353600,2025-09-24,207943,Смартфоны,7481.224,7481.224,7466.34796,Exceeds 99.0th percentile for this day (n=7),infinix
4611694214010660315,2025-09-24,208375,Аудиотехника,27172.602,27172.602,25687.370799999997,Exceeds 99.0th percentile for this day (n=9),jbl (аудиотехника)
5197166057798799616,2025-09-24,209225,Корм для кошек,18993.286,18993.286,18384.818379999993,Exceeds 99.0th percentile for this day (n=7),kitekat
1585271561337052854,2025-09-24,210322,Крупная техника,18418.442,18418.442,18055.54133,Exceeds 99.0th percentile for this day (n=12),lg
2458979060291587008,2025-09-24,212359,Средства для волос,4857.019,4857.019,4849.64425,Exceeds 99.0th percentile for this day (n=6),mixit
1739916987938841344,2025-09-24,213474,Обувь,74009.478,74009.478,69829.96363999999,Exceeds 99.0th percentile for this day (n=8),nike
6052843423965704501,2025-09-24,213474,Одежда,19372.074,19372.074,18701.897460000004,Exceeds 99.0th percentile for this day (n=12),nike
6061859049728065474,2025-09-24,213619,Смартфоны,5122.38,5122.38,4953.8330000000005,Exceeds 99.0th percentile for this day (n=6),nokia
1369101741337283277,2025-09-24,214199,Смартфоны,12334.785,12334.785,11955.5416,Exceeds 99.0th percentile for this day (n=5),oppo (электроника)
8935147025123495674,2025-09-24,214783,Корм для собак,41768.733,41768.733,40423.92516,Exceeds 99.0th percentile for this day (n=5),pedigree
4692759896965140290,2025-09-24,214973,Малая техника,15689.84,15689.84,15116.766319999995,Exceeds 99.0th percentile for this day (n=7),philips
3251609575546333699,2025-09-24,215234,Смартфоны,32791.185,32791.185,30442.166249999995,Exceeds 99.0th percentile for this day (n=24),poco
2449965262016764108,2025-09-24,216114,Смартфоны,26318.688,26318.688,24866.752199999995,Exceeds 99.0th percentile for this day (n=16),realme
8863091126132830545,2025-09-24,216181,Смартфоны,26772.779,26772.779,23785.48575,Exceeds 99.0th percentile for this day (n=26),redmi
7998400403885849124,2025-09-24,216194,Обувь,74938.64,74938.64,44579.195699999975,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",reebok
9079264347632290320,2025-09-24,216570,Детские одежда и обувь,42635.796,42635.796,37509.09816000002,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",roblox
7576643904375722625,2025-09-24,217082,Крупная техника,45358.034999999996,45358.034999999996,43321.42874999999,Exceeds 99.0th percentile for this day (n=8),samsung
8367701467274729984,2025-09-24,217082,Смартфоны,10673.268,10673.268,10244.60592,Exceeds 99.0th percentile for this day (n=9),samsung
3107497533813582784,2025-09-24,218309,Малая техника,53726.288,53726.288,51558.33110000001,Exceeds 99.0th percentile for this day (n=6),sony
1585271561336626982,2025-09-24,219127,Обувь,6891.284,6891.284,6795.1154,Exceeds 99.0th percentile for this day (n=6),ttaccardi
4620705515620634944,2025-09-24,219383,Малая техника,10074.577,10074.577,9870.4226,Exceeds 99.0th percentile for this day (n=5),tefal
8800699037240317312,2025-09-24,219595,Одежда,53550.124,53550.124,30435.55748999994,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",the north face
1585271561336592787,2025-09-24,219921,Одежда,8527.862,8527.862,8467.473999999998,Exceeds 99.0th percentile for this day (n=5),tommy hilfiger
7349881720239711950,2025-09-24,221229,Смартфоны,26663.55,26663.55,25555.87415999999,Exceeds 99.0th percentile for this day (n=7),vivo (электроника)
8863091126132830545,2025-09-24,221942,Аудиотехника,26772.779,26772.779,24266.480499999965,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",xiaomi
1585271561336717022,2025-09-24,221942,Крупная техника,11967.204,11967.204,11880.8082,Exceeds 99.0th percentile for this day (n=6),xiaomi
2089675984079929177,2025-09-24,221942,Малая техника,12517.352,12517.352,12453.6002,Exceeds 99.0th percentile for this day (n=8),xiaomi
1585271561337020878,2025-09-24,221942,Смарт-часы и браслеты,14566.796,14566.796,14316.055879999998,Exceeds 99.0th percentile for this day (n=7),xiaomi
6494202667536137920,2025-09-24,221942,Смартфоны,16597.724,16597.724,15265.141599999997,Exceeds 99.0th percentile for this day (n=17),xiaomi
7142785589095501632,2025-09-24,238974,Смартфоны,44781.68,44781.68,43708.54816,Exceeds 99.0th percentile for this day (n=9),tecno spark
5629511450608998145,2025-09-24,240354,Детское питание,11930.62,11930.62,11731.939250000001,Exceeds 99.0th percentile for this day (n=6),фрутоняня
1585271561336915000,2025-09-24,242139,Аудиотехника,26775.062,26775.062,24233.534749999995,Exceeds 99.0th percentile for this day (n=16),яндекс
7576643904375722625,2025-09-24,242139,Крупная техника,75596.72499999999,75596.72499999999,54545.199799999784,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",яндекс
2810253572328673248,2025-09-24,281079,Смартфоны,48273.936,48273.936,46717.574969999994,Exceeds 99.0th percentile for this day (n=50),samsung galaxy
3242598913584033009,2025-09-24,307306,Смартфоны,21346.536,21346.536,20547.62976,Exceeds 99.0th percentile for this day (n=9),tecno camon
3242598913584033009,2025-09-24,311362,Смартфоны,10673.268,10673.268,10513.3788,Exceeds 99.0th percentile for this day (n=11),tecno pova
6927906236549392704,2025-09-24,369276,Смартфоны,32291.6,32291.6,30051.966650000002,Exceeds 99.0th percentile for this day (n=10),iqoo
1955650778505616576,2025-09-24,439449,Смартфоны,33606.074,33606.074,33167.02816,Exceeds 99.0th percentile for this day (n=5),kraken
3467784171369747138,2025-09-25,197627,Обувь,20456.135,20456.135,20144.435759999997,Exceeds 99.0th percentile for this day (n=5),adidas
1585271561336938714,2025-09-25,197627,Одежда,24904.54,24904.54,24457.69882,Exceeds 99.0th percentile for this day (n=10),adidas
4683750671725055367,2025-09-25,198476,Аудиотехника,9988.531,9988.531,9804.799200000001,Exceeds 99.0th percentile for this day (n=5),apple airpods
8367701467274729984,2025-09-25,198484,Смартфоны,64364.694,64364.694,40670.85299999988,Exceeds 99.0th percentile for this day (n=88),apple iphone
2603412450760346816,2025-09-25,198504,Смарт-часы и браслеты,10683.768,10683.768,10555.99772,Exceeds 99.0th percentile for this day (n=5),apple watch
7576643904375722625,2025-09-25,200283,Обувь,24537.108,24537.108,20525.86415999997,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",birkenstock
1585271561336612931,2025-09-25,200399,Детские одежда и обувь,14966.886000000002,14966.886000000002,14150.578619999998,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",blessbox
2594080773626550032,2025-09-25,202423,Обувь,79967.1,79967.1,77195.60040000001,Exceeds 99.0th percentile for this day (n=6),crocs
1585271561336938714,2025-09-25,203522,Обувь,49809.08,49809.08,32939.15224999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",dr martens
6638317131229860104,2025-09-25,203755,Малая техника,18154.743,18154.743,17860.150759999997,Exceeds 99.0th percentile for this day (n=5),dyson
8935147025123496637,2025-09-25,204747,Средства для мытья посуды,8132.438,8132.438,8035.4542,Exceeds 99.0th percentile for this day (n=5),fairy
3972187335165675456,2025-09-25,205657,Малая техника,53311.4,53311.4,42995.35881000004,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",fujifilm
1585271561337052854,2025-09-25,206252,Детские одежда и обувь,55274.555,55274.555,24624.27068000011,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",gloria jeans
1585271561337052854,2025-09-25,206252,Одежда,15792.73,15792.73,15337.912479999999,Exceeds 99.0th percentile for this day (n=5),gloria jeans
2242804895778101824,2025-09-25,206402,Смартфоны,59283.792,59283.792,57319.33636,Exceeds 99.0th percentile for this day (n=5),google pixel
1585271561337034979,2025-09-25,206416,Крупная техника,17720.629,17720.629,17187.96192,Exceeds 99.0th percentile for this day (n=5),gorenje
8430745724812681766,2025-09-25,206519,Средства для унитаза,27784.676,27784.676,23248.7355,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",grass
2305848744076622796,2025-09-25,206519,Универсальные чистящие средства,5739.925,5739.925,5675.6453200000005,Exceeds 99.0th percentile for this day (n=5),grass
1585271561336717022,2025-09-25,206804,Крупная техника,131955.626,131955.626,126243.87615000001,Exceeds 99.0th percentile for this day (n=6),haier
1585271561337011960,2025-09-25,207447,Смартфоны,60993.7,60993.7,57478.69969999999,Exceeds 99.0th percentile for this day (n=24),honor
6701361217345429218,2025-09-25,207543,Смарт-часы и браслеты,36986.22,36986.22,35258.604,Exceeds 99.0th percentile for this day (n=9),huawei
5413337214202460145,2025-09-25,207543,Смартфоны,30800.483999999997,30800.483999999997,28312.154559999995,Exceeds 99.0th percentile for this day (n=17),huawei
369307611172955267,2025-09-25,207902,Крупная техника,15681.192,15681.192,15381.9709,Exceeds 99.0th percentile for this day (n=6),indesit
2098735651169564096,2025-09-25,207943,Смартфоны,36050.508,36050.508,33030.74950000001,Exceeds 99.0th percentile for this day (n=11),infinix
1585271561336681102,2025-09-25,208375,Аудиотехника,18535.04,18535.04,17974.710439999995,Exceeds 99.0th percentile for this day (n=7),jbl (аудиотехника)
3539841704581788289,2025-09-25,208807,Малая техника,6732.297,6732.297,6661.5693599999995,Exceeds 99.0th percentile for this day (n=5),karcher
1585271561336659765,2025-09-25,209227,Малая техника,11062.803,11062.803,10918.1577,Exceeds 99.0th percentile for this day (n=11),kitfort
4621358207027894144,2025-09-25,210322,Крупная техника,18289.682999999997,18289.682999999997,17897.377699999997,Exceeds 99.0th percentile for this day (n=6),lg
4188358270391977168,2025-09-25,210920,Макияж для губ,26655.7,26655.7,26021.191,Exceeds 99.0th percentile for this day (n=5),luxvisage
3468542415895502656,2025-09-25,211287,Подгузники,35883.22,35883.22,35502.81087999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",manu (подгузники)
1585271561336865629,2025-09-25,212359,Средства для умывания и ухода за лицом,37979.909999999996,37979.909999999996,36120.05861999999,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",mixit
3891117339130576498,2025-09-25,213474,Обувь,18754.059999999998,18754.059999999998,18231.393999999997,Exceeds 99.0th percentile for this day (n=9),nike
369308153052294144,2025-09-25,213619,Смартфоны,10149.433,10149.433,9937.4065,Exceeds 99.0th percentile for this day (n=7),nokia
6052843423965704118,2025-09-25,214199,Смартфоны,6572.556,6572.556,6477.540359999999,Exceeds 99.0th percentile for this day (n=7),oppo (электроника)
5034735006055,2025-09-25,214544,Подгузники,6009.223,6009.223,5847.4267500000005,Exceeds 99.0th percentile for this day (n=6),pampers
1585271561336886244,2025-09-25,214973,Малая техника,9774.188,9774.188,9650.6905,Exceeds 99.0th percentile for this day (n=6),philips
5764615010830211364,2025-09-25,215234,Смартфоны,74952.885,74952.885,63914.560800000036,Exceeds 99.0th percentile for this day (n=21),poco
5188154264055125414,2025-09-25,215660,Уход за полостью рта,9770.83,9770.83,9147.560599999997,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",protefix
1585271561336832225,2025-09-25,216114,Смартфоны,39911.696,39911.696,35732.02371999998,Exceeds 99.0th percentile for this day (n=29),realme
5836672477688188876,2025-09-25,216181,Смарт-часы и браслеты,33918.026,33918.026,32841.79863999999,Exceeds 99.0th percentile for this day (n=5),redmi
5764615010830211364,2025-09-25,216181,Смартфоны,124921.47499999999,124921.47499999999,101521.80233999985,Exceeds 99.0th percentile for this day (n=27),redmi
2738194092690289674,2025-09-25,216182,Малая техника,23751.046,23751.046,23164.1814,Exceeds 99.0th percentile for this day (n=6),redmond (бытовая техника)
8935147025123495674,2025-09-25,216461,Обувь,26741.282,26741.282,26065.9992,Exceeds 99.0th percentile for this day (n=5),rieker
3098483602160404120,2025-09-25,216779,Малая техника,57812.754,57812.754,38978.70756000001,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",rowenta
1585271561336889451,2025-09-25,217082,Крупная техника,6868.451,6868.451,6810.84256,Exceeds 99.0th percentile for this day (n=5),samsung
513421444474232604,2025-09-25,217082,Смартфоны,12125.804,12125.804,12032.990479999999,Exceeds 99.0th percentile for this day (n=13),samsung
1297043776825667136,2025-09-25,218309,Малая техника,30929.704999999998,30929.704999999998,30251.183899999993,Exceeds 99.0th percentile for this day (n=7),sony
1585271561336873350,2025-09-25,219362,Смартфоны,7651.572,7651.572,7442.5818,Exceeds 99.0th percentile for this day (n=5),tecno
1585271561337038149,2025-09-25,219383,Малая техника,9556.706,9556.706,9537.2358,Exceeds 99.0th percentile for this day (n=5),tefal
1585271561336777542,2025-09-25,221229,Смартфоны,6690.864,6690.864,6686.1695199999995,Exceeds 99.0th percentile for this day (n=5),vivo (электроника)
4404531555695193107,2025-09-25,221942,Малая техника,15970.885,15970.885,15613.507000000001,Exceeds 99.0th percentile for this day (n=6),xiaomi
1585271561337030453,2025-09-25,221942,Смарт-часы и браслеты,9981.036,9981.036,9767.016599999999,Exceeds 99.0th percentile for this day (n=7),xiaomi
5034735006047,2025-09-25,221942,Смартфоны,31808.901,31808.901,29729.306909999992,Exceeds 99.0th percentile for this day (n=22),xiaomi
6124903351516349056,2025-09-25,222295,Одежда,12435.557,12435.557,12211.720850000002,Exceeds 99.0th percentile for this day (n=6),zarina
6350087955005713984,2025-09-25,222481,Одежда,4416.368,4416.368,4374.8409,Exceeds 99.0th percentile for this day (n=6),zolla
2531033574337164798,2025-09-25,234881,Товары для стирки,79634.793,79634.793,76942.35956,Exceeds 99.0th percentile for this day (n=5),персил
6701373375454321920,2025-09-25,238821,Детское питание,16814.019,16814.019,16746.721700000002,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",тема
5116095829525861647,2025-09-25,238974,Смартфоны,65373.614,65373.614,57826.68369999997,Exceeds 99.0th percentile for this day (n=15),tecno spark
1955633186319572224,2025-09-25,242139,Аудиотехника,11405.327,11405.327,10971.555619999997,Exceeds 99.0th percentile for this day (n=15),яндекс
5116095829525861647,2025-09-25,281079,Смартфоны,65373.614,65373.614,48114.1551599999,Exceeds 99.0th percentile for this day (n=53),samsung galaxy
1585271561336873350,2025-09-25,307306,Смартфоны,15303.144,15303.144,15090.1352,Exceeds 99.0th percentile for this day (n=5),tecno camon
1585271561336694823,2025-09-25,311362,Смартфоны,18441.228,18441.228,16725.426359999987,Exceeds 99.0th percentile for this day (n=13),tecno pova
4909254934370999680,2025-09-25,365395,Средства для маникюра,11690.416,11690.416,11613.796199999999,Exceeds 99.0th percentile for this day (n=6),diva (гель лаки)
6927906236549392704,2025-09-25,369276,Смартфоны,16142.533,16142.533,15992.13324,Exceeds 99.0th percentile for this day (n=5),iqoo
3107495819638267072,2025-09-26,197627,Обувь,10749.173,10749.173,10297.321399999997,Exceeds 99.0th percentile for this day (n=13),adidas
5774465552412989760,2025-09-26,197627,Одежда,12384.976,12384.976,12159.145499999999,Exceeds 99.0th percentile for this day (n=8),adidas
7576643904375722625,2025-09-26,198476,Аудиотехника,24453.61,24453.61,23388.20211999999,Exceeds 99.0th percentile for this day (n=7),apple airpods
4694401212316192064,2025-09-26,198484,Смартфоны,215074.032,215074.032,74826.32337999874,Exceeds 99.0th percentile for this day (n=83),apple iphone
2738194092690289674,2025-09-26,199357,Малая техника,35291.214,35291.214,27774.852270000018,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",babyliss
2098691289167691905,2025-09-26,200656,Малая техника,6594.108,6594.108,6467.277479999999,Exceeds 99.0th percentile for this day (n=7),bosch
7864196644059004288,2025-09-26,202423,Обувь,10021.37,10021.37,9852.481759999999,Exceeds 99.0th percentile for this day (n=7),crocs
3107495819638267072,2025-09-26,202932,Обувь,32247.519,32247.519,21558.508999999955,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",demix
1594456296228688960,2025-09-26,203755,Малая техника,13055.937,13055.937,12941.164700000001,Exceeds 99.0th percentile for this day (n=6),dyson
4251405107837116556,2025-09-26,203835,Обувь,6512.702,6512.702,6458.33616,Exceeds 99.0th percentile for this day (n=5),ecco
2242801434868013504,2025-09-26,206252,Одежда,3812.041,3812.041,3800.52905,Exceeds 99.0th percentile for this day (n=6),gloria jeans
4764817325728908033,2025-09-26,206402,Смартфоны,164579.487,164579.487,66770.07520000028,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",google pixel
1585271561336586744,2025-09-26,207447,Смартфоны,33876.07,33876.07,28778.292240000013,Exceeds 99.0th percentile for this day (n=30),honor
6629305709414973060,2025-09-26,207543,Смарт-часы и браслеты,91176.976,91176.976,83581.62990000003,Exceeds 99.0th percentile for this day (n=11),huawei
4764817325728908033,2025-09-26,207543,Смартфоны,274299.145,274299.145,221679.7526000002,Exceeds 99.0th percentile for this day (n=21),huawei
8935147025123495532,2025-09-26,207943,Смартфоны,20149.258,20149.258,19573.089679999997,Exceeds 99.0th percentile for this day (n=14),infinix
1585271561336934288,2025-09-26,208375,Аудиотехника,24697.144,24697.144,24192.8136,Exceeds 99.0th percentile for this day (n=11),jbl (аудиотехника)
6917536153237304806,2025-09-26,208810,Обувь,11917.76,11917.76,11785.1422,Exceeds 99.0th percentile for this day (n=5),kari
4405371232276531776,2025-09-26,209227,Малая техника,11827.507,11827.507,11335.437319999999,Exceeds 99.0th percentile for this day (n=9),kitfort
4188356816114174594,2025-09-26,209391,Средства для умывания и ухода за лицом,12225.307,12225.307,11341.948260000005,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",kora
2963380294261557249,2025-09-26,210322,Крупная техника,9998.46,9998.46,9879.781679999998,Exceeds 99.0th percentile for this day (n=9),lg
4764817325728908033,2025-09-26,211784,Смартфоны,109719.658,109719.658,99809.30655000007,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",meizu
5034735006749,2025-09-26,213360,Обувь,6579.51,6579.51,6494.29836,Exceeds 99.0th percentile for this day (n=5),new balance
2242804895778102785,2025-09-26,213474,Обувь,37567.134000000005,37567.134000000005,36830.21500000001,Exceeds 99.0th percentile for this day (n=11),nike
6061859049728065089,2025-09-26,213474,Одежда,9922.59,9922.59,9621.661499999998,Exceeds 99.0th percentile for this day (n=7),nike
3747001515156930818,2025-09-26,213486,Малая техника,39413.697,39413.697,38267.56876,Exceeds 99.0th percentile for this day (n=5),nikon
792638362462535733,2025-09-26,213619,Смартфоны,12326.741999999998,12326.741999999998,12034.248959999999,Exceeds 99.0th percentile for this day (n=5),nokia
4764817325728908033,2025-09-26,214199,Смартфоны,164579.487,164579.487,154098.01235999996,Exceeds 99.0th percentile for this day (n=8),oppo (электроника)
6341074104264849894,2025-09-26,214544,Подгузники,13727.43,13727.43,13615.37496,Exceeds 99.0th percentile for this day (n=9),pampers
4764817325728908033,2025-09-26,215234,Смартфоны,54859.829,54859.829,47747.44311999992,Exceeds 99.0th percentile for this day (n=18),poco
9007204635750639324,2025-09-26,215274,Малая техника,8511.111,8511.111,8332.48485,Exceeds 99.0th percentile for this day (n=6),polaris (бытовая техника)
3107495819638267072,2025-09-26,215722,Обувь,10749.173,10749.173,10597.10992,Exceeds 99.0th percentile for this day (n=5),puma
6061859049728065089,2025-09-26,215722,Одежда,9922.59,9922.59,9750.07128,Exceeds 99.0th percentile for this day (n=5),puma
6341074104264852773,2025-09-26,215761,Корм для кошек,47799.746,47799.746,36436.39596000002,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",purina one
8872103851395034624,2025-09-26,216114,Смартфоны,31679.64,31679.64,28143.091919999963,Exceeds 99.0th percentile for this day (n=18),realme
4764817325728908033,2025-09-26,216180,Смартфоны,164579.487,164579.487,49726.87150000002,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",redmagic
1306199128137519168,2025-09-26,216181,Аудиотехника,17185.976,17185.976,17031.226479999998,Exceeds 99.0th percentile for this day (n=5),redmi
1595230352414679104,2025-09-26,216181,Смартфоны,26780.864999999998,26780.864999999998,21647.16704000002,Exceeds 99.0th percentile for this day (n=32),redmi
7142969781737756800,2025-09-26,216182,Малая техника,10148.121,10148.121,9998.726219999999,Exceeds 99.0th percentile for this day (n=7),redmond (бытовая техника)
3107495819638267072,2025-09-26,216194,Обувь,21498.346,21498.346,21219.98184,Exceeds 99.0th percentile for this day (n=5),reebok
1585271561336938563,2025-09-26,217082,Крупная техника,8283.04,8283.04,8196.85132,Exceeds 99.0th percentile for this day (n=7),samsung
657537196568802050,2025-09-26,217082,Смартфоны,8410.929,8410.929,8188.18224,Exceeds 99.0th percentile for this day (n=5),samsung
1513216533926154380,2025-09-26,218309,Аудиотехника,9389.864,9389.864,9377.54196,Exceeds 99.0th percentile for this day (n=5),sony
4764817325728908033,2025-09-26,218309,Смартфоны,164579.487,164579.487,159043.15855999998,Exceeds 99.0th percentile for this day (n=5),sony
1585271561336656962,2025-09-26,218984,Одежда,27271.386,27271.386,25589.22387000001,Exceeds 99.0th percentile for this day (n=12),supreme
1585271561336656962,2025-09-26,218984,Одежда,27271.386,27271.386,25589.22387000001,Exceeds 99.0th percentile for this day (n=12),supreme (одежда)
1585271561336947985,2025-09-26,219362,Смартфоны,15103.318,15103.318,14600.449100000002,Exceeds 99.0th percentile for this day (n=11),tecno
1585271561336756381,2025-09-26,221223,Макияж для глаз,5081.28,5081.28,5014.99705,Exceeds 99.0th percentile for this day (n=6),vivienne sabo
4764817325728908033,2025-09-26,221229,Смартфоны,109719.658,109719.658,101839.88919999999,Exceeds 99.0th percentile for this day (n=9),vivo (электроника)
8791033899596157087,2025-09-26,221622,Корм для кошек,20354.134,20354.134,19562.014239999993,Exceeds 99.0th percentile for this day (n=7),whiskas
8872102557463947648,2025-09-26,221942,Малая техника,20973.77,20973.77,19530.318649999997,Exceeds 99.0th percentile for this day (n=16),xiaomi
1585271561336830888,2025-09-26,221942,Смарт-часы и браслеты,21987.69,21987.69,21332.084879999995,Exceeds 99.0th percentile for this day (n=7),xiaomi
4764817325728908033,2025-09-26,221942,Смартфоны,54859.829,54859.829,44711.79176999998,Exceeds 99.0th percentile for this day (n=24),xiaomi
6341074104264852072,2025-09-26,222481,Одежда,7126.935,7126.935,7103.282,Exceeds 99.0th percentile for this day (n=5),zolla
4764817325728908033,2025-09-26,222525,Смартфоны,54859.829,54859.829,52963.05157999993,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",zte
1585271561337010551,2025-09-26,223942,Уход за полостью рта,32281.472999999998,32281.472999999998,16235.643299999856,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",асепта
1306110973670995840,2025-09-26,238974,Смартфоны,8788.394,8788.394,8567.71464,Exceeds 99.0th percentile for this day (n=5),tecno spark
7061651277740080000,2025-09-26,240354,Детское питание,12229.458,12229.458,12189.9706,Exceeds 99.0th percentile for this day (n=5),фрутоняня
5269224077618120705,2025-09-26,242139,Аудиотехника,52342.552,52342.552,43937.308000000034,Exceeds 99.0th percentile for this day (n=21),яндекс
947310544156978304,2025-09-26,281079,Смартфоны,20888.43,20888.43,20776.06905,Exceeds 99.0th percentile for this day (n=40),samsung galaxy
4764817325728908033,2025-09-26,307306,Смартфоны,54859.829,54859.829,51739.684219999974,Exceeds 99.0th percentile for this day (n=7),tecno camon
1585271561336947985,2025-09-26,311362,Смартфоны,30206.636,30206.636,28217.58218,Exceeds 99.0th percentile for this day (n=10),tecno pova
8935148960500686848,2025-09-26,369276,Смартфоны,13623.552,13623.552,13335.36192,Exceeds 99.0th percentile for this day (n=10),iqoo
6999901611225248000,2025-09-27,197218,Одежда,12463.572,12463.572,12368.255729999999,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",12 storeez
8223585134570187776,2025-09-27,197627,Обувь,20478.255,20478.255,19383.12748,Exceeds 99.0th percentile for this day (n=17),adidas
7287779579151735296,2025-09-27,197627,Одежда,13810.69,13810.69,13721.15258,Exceeds 99.0th percentile for this day (n=8),adidas
5269222877690299145,2025-09-27,198476,Аудиотехника,27519.605000000003,27519.605000000003,26669.452480000004,Exceeds 99.0th percentile for this day (n=5),apple airpods
369305952269615221,2025-09-27,198484,Смартфоны,40353.616,40353.616,29366.11146999992,Exceeds 99.0th percentile for this day (n=94),apple iphone
4620705515620634944,2025-09-27,201924,Одежда,10373.3,10373.3,9511.853539999996,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",clever
6999901611225248000,2025-09-27,203135,Одежда,24927.144,24927.144,24149.874609999995,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",diesel
8214572793405073281,2025-09-27,203587,Малая техника,10894.265,10894.265,10669.39615,Exceeds 99.0th percentile for this day (n=6),dreame
6629304165209878725,2025-09-27,203835,Обувь,2885.395,2885.395,2831.5358199999996,Exceeds 99.0th percentile for this day (n=7),ecco
6927906236549392704,2025-09-27,206402,Смартфоны,16748.198,16748.198,16661.703120000002,Exceeds 99.0th percentile for this day (n=9),google pixel
1585271561336914069,2025-09-27,207447,Смартфоны,46721.350000000006,46721.350000000006,41640.597250000006,Exceeds 99.0th percentile for this day (n=26),honor
2531033574337168760,2025-09-27,207459,Аудиотехника,26396.754,26396.754,25904.119270000003,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",hopestar
6278735978234865280,2025-09-27,207543,Смарт-часы и браслеты,26492.199,26492.199,24941.14196,Exceeds 99.0th percentile for this day (n=9),huawei
5413337214202460145,2025-09-27,207543,Смартфоны,20763.282,20763.282,20438.497199999998,Exceeds 99.0th percentile for this day (n=19),huawei
3972185637577204361,2025-09-27,207943,Смартфоны,14357.261999999999,14357.261999999999,13501.500600000003,Exceeds 99.0th percentile for this day (n=11),infinix
3891115984388077901,2025-09-27,208375,Аудиотехника,15134.571,15134.571,14648.945819999995,Exceeds 99.0th percentile for this day (n=7),jbl (аудиотехника)
1585271561336778048,2025-09-27,210322,Крупная техника,7639.758,7639.758,7470.794939999999,Exceeds 99.0th percentile for this day (n=7),lg
4764820333211850242,2025-09-27,213360,Обувь,20712.73,20712.73,20116.883800000003,Exceeds 99.0th percentile for this day (n=6),new balance
7576643904375722625,2025-09-27,213474,Обувь,106562.03,106562.03,100826.85935000003,Exceeds 99.0th percentile for this day (n=12),nike
5197164996113048095,2025-09-27,213474,Одежда,37594.752,37594.752,35457.95768,Exceeds 99.0th percentile for this day (n=9),nike
4694348524231748224,2025-09-27,213887,Обувь,42693.2,42693.2,24780.816499999997,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",obba
3107495819638271298,2025-09-27,214199,Смартфоны,5415.817,5415.817,5340.73472,Exceeds 99.0th percentile for this day (n=5),oppo (электроника)
4899933618508618624,2025-09-27,214393,Смартфоны,54943.632000000005,54943.632000000005,33273.71920000005,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",oukitel
4476591466642187584,2025-09-27,214544,Подгузники,20511.298,20511.298,20150.41968,Exceeds 99.0th percentile for this day (n=9),pampers
6124902627122868257,2025-09-27,215234,Смартфоны,15647.557,15647.557,15255.53425,Exceeds 99.0th percentile for this day (n=26),poco
7023315206272,2025-09-27,215722,Обувь,19440.748,19440.748,18863.7717,Exceeds 99.0th percentile for this day (n=6),puma
1585271561337020657,2025-09-27,216114,Смартфоны,31334.024,31334.024,27979.284019999996,Exceeds 99.0th percentile for this day (n=24),realme
1585271561336832225,2025-09-27,216181,Смартфоны,49479.53999999999,49479.53999999999,40225.1928799999,Exceeds 99.0th percentile for this day (n=35),redmi
